1552587687862393248	1552587687863136704	0.743456
1552587687904741760	1552587687905487008	0.745248
1552587687934804416	1552587687935549984	0.745568
1552587687964398240	1552587687965378400	0.98016
1552587687992885920	1552587687993985344	1.09942
1552587688021387616	1552587688022837408	1.44979
1552587688049397792	1552587688050462944	1.06515
1552587688078728352	1552587688079899712	1.17136
1552587688112741760	1552587688113485856	0.744096
1552587688145115360	1552587688146030304	0.914944
1552587688169599392	1552587688170714784	1.11539
1552587688191614976	1552587688192756992	1.14202
1552587688216185280	1552587688217329664	1.14438
1552587688255111712	1552587688256274048	1.16234
1552587688278071200	1552587688279608800	1.5376
1552587688301496544	1552587688302452736	0.956192
1552587688324894272	1552587688325753184	0.858912
1552587688348643968	1552587688349783008	1.13904
1552587688374782400	1552587688375878080	1.09568
1552587688400303904	1552587688401422656	1.11875
1552587688424812192	1552587688425985440	1.17325
1552587688451837248	1552587688452995360	1.15811
1552587688477472544	1552587688478578976	1.10643
1552587688504293920	1552587688505476672	1.18275
1552587688531889088	1552587688532785856	0.896768
1552587688558537344	1552587688559523616	0.986272
1552587688584862272	1552587688586056448	1.19418
1552587688614201760	1552587688615339328	1.13757
1552587688643282752	1552587688644265472	0.98272
1552587688671685728	1552587688672861248	1.17552
1552587688700854272	1552587688701704512	0.85024
1552587688730851264	1552587688731994560	1.1433
1552587688760970976	1552587688761954112	0.983136
1552587688792415808	1552587688793569984	1.15418
1552587688825369472	1552587688826502176	1.1327
1552587688856757856	1552587688857901216	1.14336
1552587688890094528	1552587688891226848	1.13232
1552587688922957632	1552587688924045952	1.08832
1552587688958065824	1552587688959162272	1.09645
1552587688993166496	1552587688994297792	1.1313
1552587689026733312	1552587689027704992	0.97168
1552587689060810016	1552587689061940768	1.13075
1552587689095942112	1552587689097018176	1.07606
1552587689128784608	1552587689129612704	0.828096
1552587689161570112	1552587689162718592	1.14848
1552587689192733600	1552587689193825120	1.09152
1552587689224799520	1552587689225774784	0.975264
1552587689255815168	1552587689256912032	1.09686
1552587689288670752	1552587689289758304	1.08755
1552587689326182112	1552587689326927616	0.745504
1552587689357899872	1552587689359024896	1.12502
1552587689390451328	1552587689391579232	1.1279
1552587689422399488	1552587689423526240	1.12675
1552587689454246240	1552587689455369088	1.12285
1552587689486639936	1552587689487779424	1.13949
1552587689519134624	1552587689520211008	1.07638
1552587689552128480	1552587689552872960	0.74448
1552587689585290080	1552587689586426432	1.13635
1552587689618769024	1552587689619726816	0.957792
1552587689652008896	1552587689653115104	1.10621
1552587689686731584	1552587689687652608	0.921024
1552587689734462080	1552587689735540416	1.07834
1552587689768202848	1552587689769327392	1.12454
1552587689803080640	1552587689804159808	1.07917
1552587689838123104	1552587689839199840	1.07674
1552587689876206080	1552587689877223296	1.01722
1552587689914518240	1552587689915581920	1.06368
1552587689965826368	1552587689966917248	1.09088
1552587690002430304	1552587690003320192	0.889888
1552587690040552160	1552587690041678432	1.12627
1552587690078373248	1552587690079511552	1.1383
1552587690116364672	1552587690117110112	0.74544
1552587690155540128	1552587690156459520	0.919392
1552587690194930272	1552587690196096896	1.16662
1552587690234614048	1552587690235767392	1.15334
1552587690276191136	1552587690277055808	0.864672
1552587690316598112	1552587690317396736	0.798624
1552587690355885536	1552587690356693760	0.808224
1552587690395456608	1552587690396561408	1.1048
1552587690434919552	1552587690436052448	1.1329
1552587690473327776	1552587690474448224	1.12045
1552587690513200512	1552587690514223648	1.02314
1552587690551560128	1552587690552442944	0.882816
1552587690590376672	1552587690591526464	1.14979
1552587690628866304	1552587690629975968	1.10966
1552587690666146432	1552587690667270016	1.12358
1552587690702896992	1552587690704044416	1.14742
1552587690740649280	1552587690741393280	0.744
1552587690776959456	1552587690778031168	1.07171
1552587690813463360	1552587690814578688	1.11533
1552587690850227136	1552587690851174496	0.94736
1552587690887243968	1552587690888352608	1.10864
1552587690922956832	1552587690924030208	1.07338
1552587690960790304	1552587690961682208	0.891904
1552587690997373120	1552587690998505728	1.13261
1552587691033495328	1552587691034600736	1.10541
1552587691069891520	1552587691070997696	1.10618
1552587691105925728	1552587691107053664	1.12794
1552587691142811200	1552587691143669920	0.85872
1552587691180295552	1552587691181039840	0.744288
