1552587687864568384	1552587687864904288	0.335904
1552587687905836800	1552587687906133920	0.29712
1552587687935501984	1552587687935809440	0.307456
1552587687964495104	1552587687964804288	0.309184
1552587687992865984	1552587687993189856	0.323872
1552587688020273248	1552587688020574752	0.301504
1552587688049421664	1552587688049725632	0.303968
1552587688078658784	1552587688078965888	0.307104
1552587688112920800	1552587688113215616	0.294816
1552587688145114368	1552587688145412864	0.298496
1552587688169573600	1552587688169879296	0.305696
1552587688191581408	1552587688191874272	0.292864
1552587688216146400	1552587688216435616	0.289216
1552587688255058080	1552587688255344352	0.286272
1552587688277748192	1552587688278052544	0.304352
1552587688301619648	1552587688301927072	0.307424
1552587688325125056	1552587688325428224	0.303168
1552587688348624544	1552587688348917984	0.29344
1552587688374759744	1552587688375075424	0.31568
1552587688400285952	1552587688400581024	0.295072
1552587688424760288	1552587688425051936	0.291648
1552587688451786080	1552587688452079584	0.293504
1552587688477455424	1552587688477752736	0.297312
1552587688504227552	1552587688504527328	0.299776
1552587688531886976	1552587688532194592	0.307616
1552587688558632512	1552587688558941376	0.308864
1552587688584794720	1552587688585091584	0.296864
1552587688614158432	1552587688614458112	0.29968
1552587688643377376	1552587688643692352	0.314976
1552587688671623552	1552587688671920672	0.29712
1552587688701064832	1552587688701392768	0.327936
1552587688730816864	1552587688731115296	0.298432
1552587688761062720	1552587688761376128	0.313408
1552587688792365600	1552587688792666368	0.300768
1552587688825341312	1552587688825644960	0.303648
1552587688856722880	1552587688857030208	0.307328
1552587688890057280	1552587688890360544	0.303264
1552587688922943264	1552587688923255552	0.312288
1552587688958043904	1552587688958368704	0.3248
1552587688993128000	1552587688993434560	0.30656
1552587689026827840	1552587689027152608	0.324768
1552587689060779936	1552587689061090592	0.310656
1552587689095932128	1552587689096248768	0.31664
1552587689128832096	1552587689129147616	0.31552
1552587689161539296	1552587689161837184	0.297888
1552587689192717856	1552587689193030528	0.312672
1552587689224894016	1552587689225220096	0.32608
1552587689255795936	1552587689256113056	0.31712
1552587689288655360	1552587689288972960	0.3176
1552587689326398656	1552587689326723904	0.325248
1552587689357876000	1552587689358194176	0.318176
1552587689390413728	1552587689390720672	0.306944
1552587689422345952	1552587689422663552	0.3176
1552587689454209888	1552587689454525376	0.315488
1552587689486586432	1552587689486899424	0.312992
1552587689519125568	1552587689519447072	0.321504
1552587689552246240	1552587689552575008	0.328768
1552587689585244448	1552587689585558848	0.3144
1552587689618868576	1552587689619191232	0.322656
1552587689651978240	1552587689652297920	0.31968
1552587689686851840	1552587689687183232	0.331392
1552587689734449888	1552587689734772416	0.322528
1552587689768163648	1552587689768486208	0.32256
1552587689803051008	1552587689803385408	0.3344
1552587689838100928	1552587689838431872	0.330944
1552587689876237696	1552587689876580320	0.342624
1552587689914508224	1552587689914832768	0.324544
1552587689965811744	1552587689966132192	0.320448
1552587690002381600	1552587690002712096	0.330496
1552587690040503936	1552587690040826560	0.322624
1552587690078334592	1552587690078641600	0.307008
1552587690116667360	1552587690116998720	0.33136
1552587690155668064	1552587690156004896	0.336832
1552587690194867072	1552587690195174848	0.307776
1552587690234558048	1552587690234882400	0.324352
1552587690276183232	1552587690276512448	0.329216
1552587690316845248	1552587690317182240	0.336992
1552587690355944256	1552587690356273792	0.329536
1552587690395424096	1552587690395746240	0.322144
1552587690434873216	1552587690435198368	0.325152
1552587690473291744	1552587690473610912	0.319168
1552587690513231648	1552587690513573024	0.341376
1552587690551545792	1552587690551873408	0.327616
1552587690590307296	1552587690590630848	0.323552
1552587690628833056	1552587690629150368	0.317312
1552587690666094016	1552587690666426208	0.332192
1552587690702838400	1552587690703159648	0.321248
1552587690740944064	1552587690741280640	0.336576
1552587690776957472	1552587690777294720	0.337248
1552587690813428672	1552587690813747360	0.318688
1552587690850323840	1552587690850662208	0.338368
1552587690887209440	1552587690887537056	0.327616
1552587690922955616	1552587690923288416	0.3328
1552587690960774272	1552587690961100320	0.326048
1552587690997324960	1552587690997652800	0.32784
1552587691033449824	1552587691033777632	0.327808
1552587691069853888	1552587691070174976	0.321088
1552587691105874016	1552587691106194912	0.320896
1552587691142809312	1552587691143142880	0.333568
1552587691180457792	1552587691180810432	0.35264
